x,y,Thermal Conductivity,Lattice Parameter(WPF),delta_d(SPF-WPF),d-spacing(WPF),Fluorite Size Disorder,Entropy,strain(LMFIT-dspacing),a111(LMFIT),a200(LMFIT),mismatch(LMFIT-lattice parameter),d111(LMFIT),d200(LMFIT),corr_length,fwhm111(LMFIT),delta_d/d
-2.3,-0.6,0.799923673,5.244116,0.0183742098846564,2.622058,0.1015832188651034,4.071505254084418,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,5.077035114690039,0.095604,0.007007552801904611
-2.3,-0.5,0.749851801,5.244116,0.0183742098846564,2.622058,0.1014553323898292,4.074940663302394,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,5.172279293956885,0.095604,0.007007552801904611
-2.3,-0.4,0.713635711,5.244116,0.0183742098846564,2.622058,0.1013653130954845,4.086084752909783,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,5.077580808201247,0.095604,0.007007552801904611
-2.3,-0.3,0.808862767,5.243925,0.0198517355298055,2.6219625,0.1012367295962305,4.089894113301827,0.12767,5.244804,5.282983,-0.007279,3.028089,2.641491,4.842072732358829,0.095666,0.0075713270231002544
-2.3,-0.2,0.821724719,5.243925,0.0198517355298055,2.6219625,0.1011158855455892,4.093619240348947,0.12767,5.244804,5.282983,-0.007279,3.028089,2.641491,4.5249314549080095,0.095666,0.0075713270231002544
-2.3,-0.1,0.699719758,5.243474,0.0181438268334548,2.621737,0.1009928831586725,4.097584010109729,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,4.175977095586736,0.095703,0.006920536588320949
-2.3,0.0,0.681042417,5.243474,0.0181438268334548,2.621737,0.1009928831586725,4.097584010109729,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,3.8341076260536537,0.095703,0.006920536588320949
-2.3,0.1,0.703326282,5.243474,0.0181438268334548,2.621737,0.100756264345157,4.105819796624477,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,3.458317447514102,0.095703,0.006920536588320949
-2.3,0.2,0.699906826,5.242592,0.01893607866878,2.621296,0.100642889042403,4.11010375677321,0.127752,5.24321,5.280886,-0.007186,3.027169,2.640443,3.1017493156643283,0.095723,0.0072239375746882455
-2.3,0.3,0.687194148,5.242592,0.01893607866878,2.621296,0.1005373349588794,4.114317071039294,0.127752,5.24321,5.280886,-0.007186,3.027169,2.640443,2.948660272867483,0.095723,0.0072239375746882455
-2.3,0.4,0.696087652,5.241832,0.019415410076764,2.620916,0.1004307100870488,4.118820564014956,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,2.948660272867483,0.095994,0.007407871933615575
-2.3,0.5,0.715675179,5.241832,0.019415410076764,2.620916,0.1002535584509201,4.116483843069596,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,2.948660272867483,0.095994,0.007407871933615575
-2.3,0.6,0.756618977,5.241832,0.019415410076764,2.620916,0.1001588971531468,4.120972103749512,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,2.948660272867483,0.095994,0.007407871933615575
-2.3,0.7,0.859195473,5.240914,0.019097487425395,2.620457,0.1000673506924823,4.125548970695725,0.127542,5.241287,5.280217,-0.007428,3.026058,2.640108,2.948660272867483,0.096825,0.007287846137293991
-2.3,0.8,0.666492644,5.240914,0.019097487425395,2.620457,0.0999789335774267,4.130197718055685,0.127542,5.241287,5.280217,-0.007428,3.026058,2.640108,2.948660272867483,0.096825,0.007287846137293991
-2.3,0.9,0.836978357,5.240102,0.018520576766265,2.620051,0.0998087620010861,4.128388255351621,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.3,1.0,0.785009246,5.240102,0.018520576766265,2.620051,0.099731493321929,4.132918689342167,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.3,1.1,0.730144618,5.240102,0.018520576766265,2.620051,0.0996568933592024,4.137467939000046,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.3,1.2,0.697948272,5.239179,0.0182856534726734,2.6195895,0.0994943623323433,4.135845726185761,0.127769,5.239147,5.276686,-0.007165,3.024823,2.638343,2.948660272867483,0.097667,0.006980350727727912
-2.3,1.3,0.725521687,5.239179,0.0182856534726734,2.6195895,0.099429747294497,4.140163549775948,0.127769,5.239147,5.276686,-0.007165,3.024823,2.638343,2.948660272867483,0.097667,0.006980350727727912
-2.3,1.4,0.85124055,5.23824,0.0187865028440596,2.61912,0.0992741988414961,4.138409095653434,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.3,1.5,0.753234774,5.23824,0.0187865028440596,2.61912,0.0992156337549469,4.142626243512425,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.3,1.6,0.856811914,5.23824,0.0187865028440596,2.61912,0.099063798390023,4.140896806515645,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.3,1.7,0.804891617,5.237482,0.0191910203246217,2.618741,0.0989121566586768,4.139251160525384,0.127594,5.237099,5.275687,-0.007368,3.023641,2.637844,2.948660272867483,0.09807,0.007328338436149929
-2.3,1.8,0.82384153,5.237482,0.0191910203246217,2.618741,0.098865769069125,4.142920251093241,0.127594,5.237099,5.275687,-0.007368,3.023641,2.637844,2.948660272867483,0.09807,0.007328338436149929
-2.3,1.9,0.83417384,5.236445,0.0183920061176818,2.6182225,0.0987179577969932,4.141179484032566,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.3,2.0,0.898298435,5.236445,0.0183920061176818,2.6182225,0.0986762386781441,4.1445780636813,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.3,2.1,0.842610628,5.236445,0.0183920061176818,2.6182225,0.0985350749699662,4.142407136812232,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.3,2.2,0.938608531,5.23495,0.0180641729149053,2.617475,0.0983972233662257,4.13996907445638,0.127537,5.234043,5.272951,-0.007434,3.021876,2.636475,2.948660272867483,0.098868,0.006901373619578143
-2.3,2.3,0.961894399,5.23495,0.0180641729149053,2.617475,0.098259754961005,4.137482556646078,0.127537,5.234043,5.272951,-0.007434,3.021876,2.636475,2.948660272867483,0.098868,0.006901373619578143
-2.3,2.4,0.989853243,5.233689,0.0184894619393323,2.6168445,0.0982253136056149,4.14031454301183,0.127483,5.232351,5.271571,-0.007496,3.020899,2.635785,2.948660272867483,0.099951,0.0070655562221340635
-2.3,2.5,1.018446973,5.233689,0.0184894619393323,2.6168445,0.0980911336280749,4.137478070682882,0.127483,5.232351,5.271571,-0.007496,3.020899,2.635785,2.948660272867483,0.099951,0.0070655562221340635
-2.2,-2.5,0.591014871,5.246627,0.020248059993821,2.6233135,0.1040457306660332,3.930971860923729,0.127293,5.247255,5.287737,-0.007715,3.029504,2.643869,2.948660272867483,0.096682,0.0077185056203999255
-2.2,-2.4,0.582314945,5.246627,0.020248059993821,2.6233135,0.1039514281047656,3.934622845093405,0.127293,5.247255,5.287737,-0.007715,3.029504,2.643869,2.948660272867483,0.096682,0.0077185056203999255
-2.2,-2.3,0.60747707,5.24655,0.0193057834011045,2.623275,0.1038101950513836,3.947239441833209,0.127311,5.247229,5.287606,-0.007695,3.029489,2.643803,2.948660272867483,0.096508,0.0073594203433130344
-2.2,-2.2,0.687306675,5.24655,0.0193057834011045,2.623275,0.1036665733588858,3.959743262201976,0.127311,5.247229,5.287606,-0.007695,3.029489,2.643803,2.948660272867483,0.096508,0.0073594203433130344
-2.2,-2.1,0.664724281,5.246382,0.0196656446925849,2.623191,0.1035286526007307,3.971866666433771,0.127384,5.247219,5.28715,-0.00761,3.029483,2.643575,2.948660272867483,0.096103,0.007496840562728715
-2.2,-2.0,0.556613748,5.246382,0.0196656446925849,2.623191,0.1034260730243544,3.975215190551483,0.127384,5.247219,5.28715,-0.00761,3.029483,2.643575,2.948660272867483,0.096103,0.007496840562728715
-2.2,-1.9,0.763943051,5.246382,0.0196656446925849,2.623191,0.1032829843321197,3.987215902789861,0.127384,5.247219,5.28715,-0.00761,3.029483,2.643575,2.948660272867483,0.096103,0.007496840562728715
-2.2,-1.8,0.658091847,5.246209,0.0190066468836942,2.6231045,0.1031466488078935,3.998879275211443,0.127404,5.247117,5.286928,-0.007587,3.029425,2.643464,2.948660272867483,0.095452,0.0072458595849666674
-2.2,-1.7,0.683884421,5.246209,0.0190066468836942,2.6231045,0.1030360087839037,4.002118657462518,0.127404,5.247117,5.286928,-0.007587,3.029425,2.643464,2.948660272867483,0.095452,0.0072458595849666674
-2.2,-1.6,0.902596904,5.24613,0.0181972749030978,2.623065,0.1028973189872127,4.013659067174948,0.12777,5.247225,5.284819,-0.007165,3.029487,2.642409,2.948660272867483,0.095803,0.006937409062717775
-2.2,-1.5,0.889502496,5.24613,0.0181972749030978,2.623065,0.1027834026738794,4.016797134654301,0.12777,5.247225,5.284819,-0.007165,3.029487,2.642409,2.948660272867483,0.095803,0.006937409062717775
-2.2,-1.4,0.0,5.24613,0.0181972749030978,2.623065,0.1027834026738794,4.016797134654301,0.12777,5.247225,5.284819,-0.007165,3.029487,2.642409,2.948660272867483,0.095803,0.006937409062717775
-2.2,-1.3,0.0,5.245626,0.0179355375341065,2.622813,0.1025947566058158,4.037218212724055,0.12777,5.246648,5.284238,-0.007164,3.029154,2.642119,2.948660272867483,0.095498,0.0068382829939101645
-2.2,-1.2,0.0,5.245626,0.0179355375341065,2.622813,0.1022739733354747,4.045665338695617,0.12777,5.246648,5.284238,-0.007164,3.029154,2.642119,2.948660272867483,0.095498,0.0068382829939101645
-2.2,-1.1,0.0,5.245469,0.0184027933537835,2.6227345,0.1022739733354747,4.045665338695617,0.12765,5.246352,5.284669,-0.007303,3.028983,2.642334,2.948660272867483,0.095491,0.007016643641887313
-2.2,-1.0,0.713160199,5.245469,0.0184027933537835,2.6227345,0.1021467924619237,4.056821361866221,0.12765,5.246352,5.284669,-0.007303,3.028983,2.642334,3.8123000231016393,0.095491,0.007016643641887313
-2.2,-0.9,0.766467542,5.245469,0.0184027933537835,2.6227345,0.1020181860419825,4.06017084943744,0.12765,5.246352,5.284669,-0.007303,3.028983,2.642334,4.661363761189171,0.095491,0.007016643641887313
-2.2,-0.8,0.826772631,5.245469,0.0184027933537835,2.6227345,0.101908252450132,4.071036549502002,0.12765,5.246352,5.284669,-0.007303,3.028983,2.642334,5.38687768224284,0.095491,0.007016643641887313
-2.2,-0.7,0.763373824,5.244116,0.0183742098846564,2.622058,0.1017818710626961,4.074451892618922,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,5.913877351019371,0.095604,0.007007552801904611
-2.2,-0.6,0.688141785,5.244116,0.0183742098846564,2.622058,0.1016515440223128,4.078008732650193,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,6.186316333589579,0.095604,0.007007552801904611
-2.2,-0.5,0.75421082,5.244116,0.0183742098846564,2.622058,0.1015177223709237,4.081726394186782,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,6.188348573650026,0.095604,0.007007552801904611
-2.2,-0.4,0.796366767,5.244116,0.0183742098846564,2.622058,0.101424829451765,4.092762425081147,0.127723,5.245135,5.283,-0.007219,3.02828,2.6415,5.95414920304225,0.095604,0.007007552801904611
-2.2,-0.3,0.656786502,5.243925,0.0198517355298055,2.6219625,0.1013010719662279,4.09652873983812,0.12767,5.244804,5.282983,-0.007279,3.028089,2.641491,5.555242728504935,0.095666,0.0075713270231002544
-2.2,-0.2,0.768037581,5.243925,0.0198517355298055,2.6219625,0.1011750195372145,4.100506671217638,0.12767,5.244804,5.282983,-0.007279,3.028089,2.641491,5.076263021782457,0.095666,0.0075713270231002544
-2.2,-0.1,0.751008157,5.243474,0.0181438268334548,2.621737,0.1010518415313807,4.104564175410714,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,4.592969730003609,0.095703,0.006920536588320949
-2.2,0.0,0.783276164,5.243474,0.0181438268334548,2.621737,0.1010518415313807,4.104564175410714,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,4.178927904657263,0.095703,0.006920536588320949
-2.2,0.1,0.75897162,5.243474,0.0181438268334548,2.621737,0.1008148737395901,4.112953896831062,0.127773,5.244182,5.281735,-0.007161,3.02773,2.640867,3.8105800997887567,0.095703,0.006920536588320949
-2.2,0.2,0.520141544,5.242592,0.01893607866878,2.621296,0.1007013376812669,4.117300028080418,0.127752,5.24321,5.280886,-0.007186,3.027169,2.640443,3.5235748553995885,0.095723,0.0072239375746882455
-2.2,0.3,0.747263596,5.242592,0.01893607866878,2.621296,0.1005913190525224,4.121742503303116,0.127752,5.24321,5.280886,-0.007186,3.027169,2.640443,3.304031094200989,0.095723,0.0072239375746882455
-2.2,0.4,0.712962031,5.241832,0.019415410076764,2.620916,0.1004887752772723,4.126113739067704,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,3.115382830065658,0.095994,0.007407871933615575
-2.2,0.5,0.833361032,5.241832,0.019415410076764,2.620916,0.1003114323160321,4.124174345893588,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,2.948660272867483,0.095994,0.007407871933615575
-2.2,0.6,0.693574272,5.241832,0.019415410076764,2.620916,0.1002124175220251,4.128891192322683,0.127581,5.242314,5.281014,-0.007382,3.026652,2.640507,2.948660272867483,0.095994,0.007407871933615575
-2.2,0.7,0.794905803,5.240914,0.019097487425395,2.620457,0.1001207673029502,4.133487976762029,0.127542,5.241287,5.280217,-0.007428,3.026058,2.640108,2.948660272867483,0.096825,0.007287846137293991
-2.2,0.8,0.801898265,5.240914,0.019097487425395,2.620457,0.1000358747902573,4.137957778970615,0.127542,5.241287,5.280217,-0.007428,3.026058,2.640108,2.948660272867483,0.096825,0.007287846137293991
-2.2,0.9,0.791128228,5.240102,0.018520576766265,2.620051,0.0998682916222892,4.136340067092893,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.2,1.0,0.730688366,5.240102,0.018520576766265,2.620051,0.0997905211197138,4.140876962181597,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.2,1.1,0.76878326,5.240102,0.018520576766265,2.620051,0.0996222619131615,4.139638819855249,0.127676,5.240434,5.278548,-0.007273,3.025566,2.639274,2.948660272867483,0.097123,0.007068784831388778
-2.2,1.2,0.801852958,5.239179,0.0182856534726734,2.6195895,0.0995547948982169,4.143971062010773,0.127769,5.239147,5.276686,-0.007165,3.024823,2.638343,2.948660272867483,0.097667,0.006980350727727912
-2.2,1.3,0.762852746,5.239179,0.0182856534726734,2.6195895,0.0993933749182177,4.142646292479469,0.127769,5.239147,5.276686,-0.007165,3.024823,2.638343,2.948660272867483,0.097667,0.006980350727727912
-2.2,1.4,0.775223186,5.23824,0.0187865028440596,2.61912,0.0993321936887276,4.146905925984976,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.2,1.5,0.77369732,5.23824,0.0187865028440596,2.61912,0.0991775974112416,4.145411357099428,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.2,1.6,0.787178084,5.23824,0.0187865028440596,2.61912,0.0991252787112945,4.149292546559203,0.127696,5.238055,5.276029,-0.00725,3.024193,2.638015,2.948660272867483,0.097811,0.007172830127699227
-2.2,1.7,0.766799036,5.237482,0.0191910203246217,2.618741,0.0989742986610234,4.147761433945892,0.127594,5.237099,5.275687,-0.007368,3.023641,2.637844,2.948660272867483,0.09807,0.007328338436149929
-2.2,1.8,0.752124351,5.237482,0.0191910203246217,2.618741,0.0989271005472526,4.151428502905513,0.127594,5.237099,5.275687,-0.007368,3.023641,2.637844,2.948660272867483,0.09807,0.007328338436149929
-2.2,1.9,0.714006924,5.236445,0.0183920061176818,2.6182225,0.0987826998652564,4.149537191677913,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.2,2.0,0.809029042,5.236445,0.0183920061176818,2.6182225,0.0986385235783308,4.147645664834013,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.2,2.1,0.786650226,5.236445,0.0183920061176818,2.6182225,0.0985990360365827,4.150845959677602,0.127665,5.235949,5.274099,-0.007286,3.022977,2.637049,2.948660272867483,0.098229,0.0070246154089966765
-2.2,2.2,0.876451008,5.23495,0.0180641729149053,2.617475,0.0984611024913284,4.148468449817806,0.127537,5.234043,5.272951,-0.007434,3.021876,2.636475,2.948660272867483,0.098868,0.006901373619578143
-2.2,2.3,0.893668984,5.23495,0.0180641729149053,2.617475,0.0983234670353402,4.146019347555438,0.127537,5.234043,5.272951,-0.007434,3.021876,2.636475,2.948660272867483,0.098868,0.006901373619578143
-2.2,2.4,0.9580644,5.233689,0.0184894619393323,2.6168445,0.0981889230622044,4.143250208960104,0.127483,5.232351,5.271571,-0.007496,3.020899,2.635785,2.948660272867483,0.099951,0.0070655562221340635
-2.2,2.5,0.949331817,5.233689,0.0184894619393323,2.6168445,0.0981562804249843,4.145825823523223,0.127483,5.232351,5.271571,-0.007496,3.020899,2.635785,2.948660272867483,0.099951,0.0070655562221340635
-2.1,-2.5,0.646389368,5.248323,0.019131371896043,2.6241615,0.1041463809420027,3.926924085059926,0.127355,5.24903,5.289154,-0.007644,3.030529,2.644577,2.948660272867483,0.096246,0.007290470459246887
-2.1,-2.4,0.678771672,5.248323,0.019131371896043,2.6241615,0.1040004148174921,3.940073122751052,0.127355,5.24903,5.289154,-0.007644,3.030529,2.644577,2.948660272867483,0.096246,0.007290470459246887
-2.1,-2.3,0.594042488,5.248429,0.018561648707025,2.6242145,0.1037160579077252,3.965394011800182,0.127637,5.24936,5.287775,-0.007318,3.030719,2.643887,2.948660272867483,0.095855,0.0070732208464761555
-2.1,-2.2,0.649604004,5.248429,0.018561648707025,2.6242145,0.1037160579077252,3.965394011800182,0.127637,5.24936,5.287775,-0.007318,3.030719,2.643887,2.948660272867483,0.095855,0.0070732208464761555
-2.1,-2.1,0.651403472,5.248283,0.0185878169365576,2.6241415,0.103622902038019,3.968669630934106,0.127565,5.24927,5.288122,-0.007401,3.030667,2.644061,2.948660272867483,0.095699,0.007083389724432771
-2.1,-2.0,0.631189618,5.248283,0.0185878169365576,2.6241415,0.1034809137892027,3.980884817879598,0.127565,5.24927,5.288122,-0.007401,3.030667,2.644061,2.948660272867483,0.095699,0.007083389724432771
-2.1,-1.9,0.573964383,5.248283,0.0185878169365576,2.6241415,0.1033381897500176,3.99295555341252,0.127565,5.24927,5.288122,-0.007401,3.030667,2.644061,2.948660272867483,0.095699,0.007083389724432771
-2.1,-1.8,0.796058828,5.24794,0.0186027352630002,2.62397,0.1032359905591606,3.996166171451182,0.127537,5.248927,5.287944,-0.007433,3.030469,2.643972,2.948660272867483,0.095785,0.007089538090374586
-2.1,-1.7,0.97398038,5.24794,0.0186027352630002,2.62397,0.1030968716283433,4.007871170698362,0.127537,5.248927,5.287944,-0.007433,3.030469,2.643972,2.948660272867483,0.095785,0.007089538090374586
-2.1,-1.6,0.852349474,5.247519,0.0178492768627798,2.6237595,0.1029586712531851,4.019437652189295,0.12776,5.248807,5.28647,-0.007176,3.0304,2.643235,2.948660272867483,0.095271,0.00680293939394209
-2.1,-1.5,0.802084873,5.247519,0.0178492768627798,2.6237595,0.1028437216927437,4.022744213227985,0.12776,5.248807,5.28647,-0.007176,3.0304,2.643235,2.948660272867483,0.095271,0.00680293939394209
-2.1,-1.4,0.77472298,5.247519,0.0178492768627798,2.6237595,0.1027118378001206,4.033984969987203,0.12776,5.248807,5.28647,-0.007176,3.0304,2.643235,2.948660272867483,0.095271,0.00680293939394209
-2.1,-1.3,0.0,5.247434,0.0189201217411709,2.623717,0.1025947566058158,4.037218212724055,0.12789,5.248611,5.285487,-0.007026,3.030287,2.642743,2.948660272867483,0.095094,0.007211189980158264
-2.1,-1.2,0.678722756,5.247434,0.0189201217411709,2.623717,0.1024587034085477,4.048515309416969,0.12789,5.248611,5.285487,-0.007026,3.030287,2.642743,2.948660272867483,0.095094,0.007211189980158264
-2.1,-1.1,0.786202041,5.247405,0.0174421018905319,2.6237025,0.1023349282605841,4.051853135509183,0.127837,5.248406,5.285602,-0.007087,3.030169,2.642801,3.763939294464514,0.095068,0.006647896204135912
-2.1,-1.0,0.694009594,5.247405,0.0174421018905319,2.6237025,0.1022146803493684,4.062760936039704,0.127837,5.248406,5.285602,-0.007087,3.030169,2.642801,4.712050068481481,0.095068,0.006647896204135912
-2.1,-0.9,0.714732244,5.247405,0.0174421018905319,2.6237025,0.1020859947507625,4.066247230446283,0.127837,5.248406,5.285602,-0.007087,3.030169,2.642801,5.6256657778354,0.095068,0.006647896204135912
-2.1,-0.8,0.683718349,5.247097,0.017120400568471,2.6235485,0.101971792103959,4.077108361962828,0.128034,5.248226,5.284225,-0.006859,3.030065,2.642112,6.408665858517313,0.094394,0.006525665741826767
-2.1,-0.7,0.71638746,5.247097,0.017120400568471,2.6235485,0.1018402010463266,4.080788441554167,0.128034,5.248226,5.284225,-0.006859,3.030065,2.642112,6.960552181852511,0.094394,0.006525665741826767
-2.1,-0.6,0.758100169,5.246183,0.0182314427283714,2.6230915,0.1017099962776104,4.084463682497649,0.127848,5.247425,5.28455,-0.007075,3.029602,2.642275,7.195676348883002,0.094445,0.006950364761721579
-2.1,-0.5,0.755515292,5.246183,0.0182314427283714,2.6230915,0.1015814179165974,4.088154515069895,0.127848,5.247425,5.28455,-0.007075,3.029602,2.642275,7.084401781363223,0.094445,0.006950364761721579
-2.1,-0.4,0.692151211,5.246183,0.0182314427283714,2.6230915,0.1014858862235967,4.099069478710438,0.127848,5.247425,5.28455,-0.007075,3.029602,2.642275,6.678700043222635,0.094445,0.006950364761721579
-2.1,-0.3,0.802280044,5.24565,0.0190455411732908,2.622825,0.1013575315427016,4.103076437602672,0.127894,5.247004,5.283844,-0.007021,3.029359,2.641922,6.083641324776699,0.094692,0.007261460895519449
-2.1,-0.2,0.81860975,5.24565,0.0190455411732908,2.622825,0.1012319359929243,4.10713030027565,0.127894,5.247004,5.283844,-0.007021,3.029359,2.641922,5.415629164381055,0.094692,0.007261460895519449
